655847993,0.53,-9.99,-2.08,10.00,20.00,-1.00,0.67,-0.74,0.01,0.03,101802.84,24.58,36.55,
655871430,-0.31,-9.88,-1.33,1.00,20.00,11.00,0.67,-0.74,0.01,0.03,101793.63,25.34,36.53,
655895436,-0.49,-9.78,-0.98,1.00,27.00,4.00,0.67,-0.74,0.01,0.03,101787.66,25.83,36.53,
655918040,-0.28,-9.87,-0.72,27.00,4.00,19.00,0.67,-0.74,0.01,0.03,101789.66,25.67,36.52,
655941480,-0.71,-10.11,-0.93,12.00,111.00,39.00,0.67,-0.74,0.01,0.03,101786.09,25.96,36.52,
655965702,-0.57,-9.90,-0.75,-23.00,-21.00,55.00,0.67,-0.74,0.01,0.03,101788.06,25.80,36.53,
655989921,0.01,-10.00,-1.51,92.00,77.00,131.00,0.67,-0.74,0.01,0.03,101790.45,25.60,36.52,
656013876,-0.04,-10.93,-2.20,225.00,991.00,215.00,0.67,-0.74,0.01,0.02,101785.27,26.03,36.52,
656039185,-0.31,-13.48,-1.30,4.00,833.00,6.00,0.67,-0.74,0.02,0.01,101788.88,25.73,36.52,
656062314,-2.14,-17.65,0.36,72.00,-190.00,-45.00,0.67,-0.74,0.02,0.01,101788.88,25.73,36.53,
656086796,-0.96,-21.98,0.33,-155.00,-820.00,-194.00,0.67,-0.74,0.02,0.02,101784.07,26.13,36.52,
656112057,-0.18,-26.73,1.73,65.00,-1037.00,-204.00,0.67,-0.74,0.01,0.02,101788.88,25.73,36.53,
656137053,-1.52,-35.97,0.68,116.00,-2564.00,-255.00,0.67,-0.74,-0.01,0.04,101786.87,25.90,36.54,
656167708,-0.79,-40.44,-0.81,104.00,-3829.00,-89.00,0.67,-0.73,-0.06,0.09,101794.05,25.31,36.53,
656189454,-0.13,-50.73,-0.35,-54.00,-3714.00,5.00,0.67,-0.73,-0.08,0.11,101796.03,25.14,36.52,
656213096,-0.18,-57.31,-0.45,-305.00,-2945.00,-13.00,0.66,-0.72,-0.11,0.14,101799.25,24.87,36.52,
656238877,-1.61,-60.57,-5.37,-99.00,-2768.00,-160.00,0.66,-0.72,-0.14,0.17,101797.27,25.04,36.53,
656264659,0.20,-70.45,-2.33,230.00,-2267.00,-116.00,0.66,-0.71,-0.16,0.20,101807.21,24.22,36.54,
656290751,-0.69,-59.66,1.01,205.00,-2214.00,-340.00,0.65,-0.70,-0.19,0.21,101802.44,24.61,36.53,
656315699,-0.22,-58.50,0.58,104.00,-2131.00,-428.00,0.65,-0.69,-0.21,0.23,101807.21,24.22,36.64,
656341221,-0.66,-61.11,0.48,122.00,-2138.00,-465.00,0.65,-0.68,-0.24,0.25,101822.00,22.99,36.62,
656366745,-0.81,-53.04,-0.50,170.00,-1922.00,-360.00,0.64,-0.67,-0.25,0.26,101820.82,23.09,36.59,
656392524,-0.80,-44.45,-0.79,117.00,-1937.00,-374.00,0.64,-0.66,-0.27,0.28,101818.80,23.26,36.56,
656418306,-0.87,-40.15,-0.54,-31.00,-1770.00,-241.00,0.63,-0.65,-0.30,0.30,101806.41,24.28,36.55,
656444653,-1.26,-35.19,-0.65,-117.00,-1663.00,12.00,0.62,-0.64,-0.31,0.31,101807.61,24.41,36.80,
656469605,-1.36,-31.39,-0.64,-199.00,-1745.00,356.00,0.61,-0.64,-0.33,0.33,101839.19,21.57,36.77,
656495389,-1.07,-30.49,-0.37,-278.00,-1938.00,730.00,0.60,-0.63,-0.34,0.35,101831.59,22.20,36.75,
656521169,-0.26,-30.57,0.03,-191.00,-2085.00,834.00,0.58,-0.63,-0.36,0.38,101813.62,23.69,36.72,
656546688,0.24,-31.91,0.15,-60.00,-2201.00,654.00,0.56,-0.62,-0.37,0.40,101800.45,24.78,36.67,
656572257,0.18,-31.46,0.12,111.00,-2361.00,503.00,0.55,-0.61,-0.39,0.43,101792.44,25.44,36.70,
656596693,0.78,-32.96,-0.18,312.00,-2707.00,180.00,0.53,-0.59,-0.41,0.46,101789.65,25.67,36.72,
656621953,0.74,-31.51,-1.27,169.00,-2943.00,-238.00,0.51,-0.56,-0.43,0.48,101798.43,24.94,36.75,
656647471,0.63,-30.69,-1.14,-6.00,-2984.00,-606.00,0.50,-0.54,-0.46,0.51,101794.05,25.31,36.54,
656675983,0.51,-29.76,-0.48,-144.00,-3174.00,-829.00,0.48,-0.51,-0.49,0.52,101754.93,28.55,36.55,
656700437,0.07,-30.30,0.05,-187.00,-3246.00,-889.00,0.46,-0.47,-0.52,0.54,101756.52,28.41,36.54,
656724034,-0.74,-30.52,0.36,-133.00,-3525.00,-582.00,0.44,-0.45,-0.54,0.55,101740.96,29.70,36.56,
656749815,-1.90,-25.34,0.23,-40.00,-3489.00,-15.00,0.42,-0.42,-0.56,0.57,101758.91,28.22,36.58,
656775075,-1.42,-18.94,-0.61,-170.00,-3553.00,701.00,0.38,-0.40,-0.58,0.60,101767.68,27.49,36.54,
656800860,-0.83,-15.08,-0.22,-450.00,-3538.00,1065.00,0.34,-0.37,-0.60,0.62,101738.16,29.93,36.53,
656827467,0.26,-12.10,0.49,-561.00,-3724.00,1284.00,0.30,-0.35,-0.62,0.64,101725.39,30.99,36.53,
656852418,0.17,-8.08,0.13,-550.00,-3748.00,1344.00,0.25,-0.33,-0.63,0.66,101714.22,31.92,36.53,
656877682,1.31,-5.57,0.69,-421.00,-3695.00,1161.00,0.20,-0.31,-0.64,0.67,101697.45,33.31,36.54,
656902938,2.52,-1.50,0.63,-112.00,-3758.00,328.00,0.16,-0.28,-0.65,0.69,101687.86,34.10,36.53,
656927938,2.34,-0.39,0.45,-41.00,-3717.00,-730.00,0.13,-0.23,-0.66,0.70,101683.48,34.47,36.54,
656952938,1.13,0.15,0.49,-173.00,-3676.00,-1260.00,0.12,-0.20,-0.67,0.71,101685.07,34.33,36.53,
656978772,0.11,0.46,0.19,-173.00,-3674.00,-1286.00,0.10,-0.15,-0.68,0.71,101675.09,35.16,36.53,
657003460,-0.77,0.51,0.34,-133.00,-3516.00,-991.00,0.07,-0.11,-0.69,0.72,101673.08,35.33,36.53,
657028723,-1.09,0.48,0.48,-10.00,-3431.00,-586.00,0.05,-0.06,-0.69,0.72,101661.91,36.25,36.53,
657053719,-0.91,0.47,0.92,244.00,-3438.00,-129.00,0.02,-0.02,-0.69,0.72,101656.31,36.72,36.54,
657078719,-0.42,0.37,0.50,421.00,-3451.00,0.00,0.02,-0.01,0.69,-0.73,101651.55,37.11,36.53,
657103506,-0.43,0.48,0.31,513.00,-3733.00,146.00,0.06,-0.05,0.68,-0.73,101647.16,37.48,36.53,
657127679,-0.51,0.39,0.00,471.00,-3826.00,255.00,0.09,-0.08,0.67,-0.73,101647.94,37.41,36.53,
657152420,-0.41,0.54,-0.07,457.00,-3471.00,362.00,0.13,-0.11,0.66,-0.73,101635.98,38.40,36.53,
657180847,-0.03,0.41,-0.01,470.00,-3633.00,335.00,0.18,-0.16,0.65,-0.72,101627.59,39.10,36.60,
657203777,0.08,0.32,-0.54,409.00,-3576.00,230.00,0.21,-0.18,0.64,-0.72,101639.53,38.11,36.58,
657227729,-0.09,0.38,-0.67,247.00,-3570.00,138.00,0.25,-0.22,0.62,-0.71,101629.97,38.90,36.54,
657252160,0.26,0.33,-1.02,37.00,-3456.00,119.00,0.28,-0.26,0.61,-0.70,101627.17,39.13,36.54,
657276637,0.02,0.42,-1.26,-344.00,-3111.00,102.00,0.30,-0.28,0.60,-0.68,101620.80,39.66,36.53,
657301637,0.06,0.32,-0.54,-601.00,-3082.00,88.00,0.33,-0.32,0.59,-0.66,101608.81,40.66,36.52,
657326377,-0.09,0.40,-0.40,-665.00,-2752.00,116.00,0.36,-0.35,0.58,-0.64,101598.06,41.55,36.53,
657351636,0.03,0.34,-0.58,-651.00,-2312.00,143.00,0.39,-0.38,0.57,-0.62,101594.06,41.88,36.53,
657377204,-0.04,0.35,0.11,-564.00,-2240.00,140.00,0.41,-0.41,0.56,-0.60,101585.69,42.57,36.66,
657401638,0.04,0.38,-0.16,-463.00,-2169.00,226.00,0.42,-0.43,0.55,-0.58,101598.03,41.32,36.63,
657426640,0.52,0.30,-0.30,-496.00,-2024.00,178.00,0.43,-0.44,0.54,-0.57,101582.86,42.81,36.62,
657451638,0.89,0.16,0.16,-428.00,-1911.00,-69.00,0.45,-0.46,0.53,-0.55,101569.30,43.93,36.59,
657476377,0.71,0.13,0.14,-310.00,-1971.00,-363.00,0.46,-0.48,0.52,-0.53,101561.70,44.56,36.56,
657501959,0.37,0.17,0.40,-184.00,-2057.00,-553.00,0.47,-0.50,0.50,-0.52,101552.12,45.36,36.53,
657526377,0.28,0.08,0.46,-14.00,-2166.00,-635.00,0.48,-0.53,0.49,-0.51,101550.14,45.52,36.54,
657551119,0.16,0.16,0.36,92.00,-2057.00,-667.00,0.49,-0.54,0.47,-0.50,101542.57,46.15,36.77,
657575595,-0.10,0.24,0.42,219.00,-2101.00,-646.00,0.50,-0.56,0.45,-0.49,101568.03,44.04,36.73,
657600595,-0.33,0.27,0.11,297.00,-2221.00,-545.00,0.51,-0.57,0.43,-0.48,101568.06,44.27,36.71,
657626164,-0.29,0.25,-0.07,366.00,-2209.00,-437.00,0.52,-0.59,0.41,-0.47,101562.05,44.53,36.69,
657650857,-0.51,0.17,-0.49,314.00,-2193.00,-323.00,0.53,-0.60,0.39,-0.45,101558.09,44.86,36.65,
657676115,-0.58,0.21,-0.46,176.00,-2098.00,-126.00,0.55,-0.61,0.37,-0.44,101551.69,45.39,36.62,
657708871,-0.63,0.13,-0.24,125.00,-2134.00,90.00,0.56,-0.63,0.34,-0.41,101533.73,46.89,36.53,
657727478,-0.61,0.21,-0.43,55.00,-2016.00,394.00,0.57,-0.64,0.33,-0.40,101519.41,48.07,36.79,
657750859,-0.53,0.20,0.06,47.00,-2088.00,561.00,0.58,-0.64,0.32,-0.38,101549.66,45.56,36.81,
657775902,-0.08,0.12,-0.21,108.00,-1970.00,638.00,0.59,-0.65,0.31,-0.36,101554.83,45.13,36.81,
657800333,0.19,0.06,-0.31,96.00,-1866.00,569.00,0.61,-0.66,0.30,-0.33,101546.44,45.83,36.79,
657824816,0.26,-0.02,-0.14,53.00,-1891.00,444.00,0.62,-0.66,0.28,-0.31,101546.86,45.80,36.76,
657849554,0.14,-0.00,-0.26,3.00,-1902.00,365.00,0.63,-0.67,0.27,-0.29,101535.72,46.72,36.73,
657874036,0.20,-0.04,-0.11,-40.00,-1921.00,309.00,0.64,-0.68,0.25,-0.27,101516.94,48.28,36.71,
657899602,0.18,-0.06,-0.26,-97.00,-1821.00,230.00,0.64,-0.69,0.24,-0.24,101514.53,48.48,36.68,
657924032,0.11,-0.09,-0.18,-112.00,-1768.00,186.00,0.65,-0.69,0.23,-0.23,101509.77,48.87,36.70,
657949297,0.13,-0.06,-0.08,-117.00,-1740.00,149.00,0.65,-0.70,0.21,-0.21,101504.56,49.31,36.73,
657974554,0.10,-0.13,-0.07,-129.00,-1692.00,108.00,0.66,-0.70,0.20,-0.19,101514.14,48.51,36.76,
657999813,0.10,-0.12,-0.07,-109.00,-1657.00,70.00,0.66,-0.71,0.19,-0.18,101507.77,49.04,36.77,
658025381,0.10,-0.08,-0.15,-96.00,-1507.00,47.00,0.66,-0.71,0.17,-0.16,101507.34,49.07,36.80,
658049552,0.04,-0.12,-0.10,-101.00,-1427.00,54.00,0.67,-0.71,0.16,-0.15,101514.12,48.51,36.56,
658074555,0.18,-0.17,-0.16,-91.00,-1310.00,35.00,0.67,-0.72,0.15,-0.13,101467.52,52.61,36.58,
658099294,-0.28,0.32,-0.98,-99.00,-1187.00,29.00,0.67,-0.72,0.14,-0.13,101468.68,52.28,36.61,
658124033,-0.83,1.03,-2.01,-109.00,-1178.00,1.00,0.67,-0.72,0.13,-0.11,101472.67,52.19,36.63,
658148771,-0.85,1.17,-2.03,-99.00,-1066.00,6.00,0.67,-0.72,0.13,-0.10,101471.07,52.09,36.66,
658173823,-0.86,1.15,-2.06,-88.00,-1030.00,17.00,0.67,-0.73,0.12,-0.09,101473.05,51.92,36.68,
658197995,-0.85,1.11,-2.06,-64.00,-883.00,-1.00,0.67,-0.73,0.11,-0.09,101472.66,51.95,36.71,
658225900,-0.68,1.00,-2.15,-63.00,-878.00,-37.00,0.67,-0.73,0.10,-0.08,101480.22,51.33,36.52,
658248571,-0.80,1.07,-2.21,-75.00,-787.00,-101.00,0.67,-0.73,0.10,-0.07,101442.41,54.47,36.76,
658272210,-0.72,1.03,-2.22,-117.00,-787.00,-171.00,0.67,-0.73,0.09,-0.07,101477.02,51.59,36.78,
658298040,-0.82,1.11,-2.24,-184.00,-834.00,-214.00,0.67,-0.73,0.08,-0.06,101483.75,51.03,36.54,
658322732,-0.92,1.06,-2.27,-265.00,-825.00,-221.00,0.67,-0.74,0.08,-0.06,101439.19,54.73,36.57,
658347994,-0.88,1.05,-2.19,-301.00,-832.00,-229.00,0.67,-0.74,0.07,-0.05,101438.38,54.80,36.59,
658373256,-0.95,1.00,-2.20,-357.00,-791.00,-204.00,0.66,-0.74,0.06,-0.05,101449.93,53.84,36.62,
658398513,-0.91,1.02,-2.18,-389.00,-766.00,-200.00,0.66,-0.75,0.05,-0.05,101449.14,53.91,36.53,
658424339,-0.92,1.04,-2.24,-422.00,-725.00,-177.00,0.65,-0.75,0.05,-0.04,101434.80,55.10,36.54,
658449033,-0.92,1.06,-2.13,-450.00,-660.00,-152.00,0.65,-0.76,0.04,-0.04,101430.81,56.13,36.53,
658474294,-0.85,1.04,-2.17,-479.00,-533.00,-135.00,0.65,-0.76,0.04,-0.03,101427.20,55.73,36.53,
658499552,-0.95,1.05,-2.14,-501.00,-460.00,-132.00,0.64,-0.77,0.04,-0.03,101427.20,55.73,36.53,
658524813,-0.87,1.02,-2.17,-522.00,-410.00,-127.00,0.64,-0.77,0.03,-0.03,101429.22,55.56,36.53,
658550078,-0.89,1.00,-2.11,-539.00,-354.00,-126.00,0.63,-0.77,0.03,-0.03,101426.42,55.79,36.53,
658575902,-0.93,1.04,-2.11,-548.00,-309.00,-141.00,0.62,-0.78,0.03,-0.03,101415.25,56.72,36.54,
658600596,-0.89,0.97,-2.14,-567.00,-292.00,-150.00,0.62,-0.78,0.03,-0.03,101419.62,56.36,36.53,
658625856,-0.86,1.06,-2.13,-570.00,-315.00,-151.00,0.61,-0.79,0.02,-0.03,101421.61,56.19,36.53,
658651115,-0.86,0.95,-2.08,-592.00,-363.00,-152.00,0.61,-0.80,0.02,-0.03,101415.25,56.72,36.53,
658676379,-0.93,1.05,-2.14,-610.00,-403.00,-155.00,0.60,-0.80,0.02,-0.03,101418.81,56.43,36.52,
658702209,-0.88,1.03,-2.11,-620.00,-433.00,-151.00,0.59,-0.80,0.02,-0.02,101413.66,56.39,36.53,
658730151,-0.91,1.01,-2.13,-638.00,-435.00,-154.00,0.58,-0.81,0.01,-0.02,101415.25,56.26,36.64,
658753519,-0.89,1.00,-2.19,-644.00,-425.00,-148.00,0.58,-0.81,0.01,-0.02,101429.97,55.50,36.53,
658777422,-0.86,1.01,-2.17,-662.00,-414.00,-144.00,0.57,-0.82,0.01,-0.02,101412.45,56.95,36.53,
658802680,-0.90,1.01,-2.19,-675.00,-405.00,-140.00,0.56,-0.83,0.01,-0.02,101418.81,57.12,36.56,
658828509,-0.90,0.99,-2.14,-700.00,-351.00,-143.00,0.56,-0.83,0.01,-0.01,101422.81,56.56,36.53,
658853203,-0.91,1.00,-2.24,-727.00,-300.00,-137.00,0.55,-0.84,0.01,-0.01,101416.02,56.66,36.53,
658878459,-0.91,0.99,-2.30,-762.00,-194.00,-146.00,0.54,-0.84,0.01,-0.01,101404.06,57.65,36.53,
658903719,-0.86,1.05,-2.36,-808.00,-74.00,-154.00,0.53,-0.85,0.01,-0.02,101418.04,56.49,36.53,
658928720,-0.89,1.05,-2.35,-867.00,42.00,-171.00,0.52,-0.85,0.01,-0.02,101412.45,56.95,36.52,
658953461,-0.89,1.07,-2.41,-934.00,215.00,-199.00,0.51,-0.86,0.01,-0.02,101414.47,56.79,36.68,
658979029,-1.00,0.95,-2.51,-1025.00,451.00,-244.00,0.50,-0.87,0.01,-0.03,101439.12,54.97,36.65,
659003721,-1.02,1.03,-2.60,-1118.00,691.00,-299.00,0.48,-0.87,0.02,-0.04,101435.12,55.07,36.63,
659028985,-0.95,0.98,-2.68,-1181.00,861.00,-342.00,0.47,-0.88,0.02,-0.05,101428.34,55.63,36.61,
659054243,-0.85,1.00,-2.66,-1276.00,1095.00,-423.00,0.45,-0.89,0.02,-0.07,101425.17,55.90,36.78,
659079766,-0.78,1.06,-2.84,-1376.00,1454.00,-519.00,0.43,-0.90,0.03,-0.09,101450.20,53.59,36.80,
659105851,-0.88,1.02,-2.95,-1448.00,1800.00,-668.00,0.41,-0.90,0.04,-0.12,101450.62,53.78,36.81,
659130803,-0.88,1.03,-2.86,-1504.00,2058.00,-821.00,0.40,-0.91,0.04,-0.14,101456.98,53.26,36.78,
659156329,-0.70,1.08,-2.92,-1547.00,2266.00,-1003.00,0.38,-0.91,0.04,-0.17,101452.25,53.65,36.75,
659182109,-0.77,1.08,-3.19,-1606.00,2700.00,-1208.00,0.35,-0.91,0.04,-0.21,101444.66,54.28,36.72,
659207889,-0.46,1.05,-2.94,-1666.00,3194.00,-1455.00,0.32,-0.91,0.05,-0.25,101443.46,54.38,36.66,
659238789,-0.68,1.16,-3.33,-1686.00,3705.00,-1805.00,0.28,-0.90,0.05,-0.32,101433.14,55.24,36.54,
659260808,-0.14,1.23,-3.18,-1682.00,4429.00,-2195.00,0.26,-0.89,0.04,-0.36,101416.84,56.59,36.53,
659285233,-0.27,1.36,-3.52,-1549.00,5117.00,-2627.00,0.22,-0.87,0.04,-0.43,101412.45,56.95,36.53,
659311013,-0.03,1.52,-3.21,-1309.00,5303.00,-3031.00,0.19,-0.85,0.03,-0.50,101409.66,57.19,36.53,
659336798,0.19,1.65,-2.63,-1104.00,5100.00,-3260.00,0.15,-0.81,0.01,-0.57,101409.66,57.19,36.53,
659362883,0.34,1.83,-2.22,-703.00,4072.00,-3625.00,0.11,-0.77,-0.01,-0.62,101415.25,56.72,36.53,
659387839,0.56,1.88,-1.95,-539.00,3318.00,-3772.00,0.07,-0.74,-0.04,-0.66,101409.66,57.19,36.53,
659413360,0.82,2.01,-1.79,-343.00,2124.00,-3943.00,0.03,-0.72,-0.08,-0.69,101415.25,56.72,36.53,
659438876,1.07,2.02,-1.67,-215.00,1231.00,-4082.00,0.00,-0.70,-0.13,-0.70,101404.06,57.65,36.53,
659464397,1.22,2.20,-1.80,-138.00,584.00,-4253.00,0.03,0.68,0.18,0.71,101412.45,56.95,36.54,
659488876,1.17,2.26,-2.00,-105.00,105.00,-4381.00,0.06,0.67,0.21,0.71,101412.02,56.99,36.53,
659513923,0.87,2.30,-1.95,-114.00,-291.00,-4496.00,0.09,0.65,0.26,0.71,101404.06,57.65,36.53,
659538095,0.85,2.43,-1.94,-188.00,-625.00,-4568.00,0.14,0.64,0.30,0.69,101404.84,57.59,36.53,
659562833,0.62,2.55,-1.74,-284.00,-895.00,-4578.00,0.18,0.62,0.35,0.68,101401.27,57.88,36.53,
659587576,0.53,2.53,-1.57,-501.00,-1302.00,-4546.00,0.23,0.61,0.38,0.66,101409.66,57.19,36.53,
659612576,0.37,2.52,-1.39,-767.00,-1792.00,-4539.00,0.27,0.60,0.40,0.64,101418.81,56.43,36.53,
659638146,-0.21,2.70,-2.29,-1047.00,-1279.00,-4516.00,0.33,0.58,0.42,0.61,101420.83,56.26,36.53,
659663097,-0.57,2.70,-2.45,-1143.00,-59.00,-4455.00,0.38,0.56,0.44,0.59,101426.42,55.79,36.52,
659688096,-0.91,2.64,-1.67,-1098.00,163.00,-4388.00,0.42,0.52,0.47,0.58,101436.81,54.93,36.53,
659713095,-1.13,2.66,-1.69,-1041.00,18.00,-4311.00,0.47,0.48,0.49,0.56,101443.19,54.40,36.53,
659741104,-1.60,2.62,-1.53,-896.00,-456.00,-4014.00,0.51,0.45,0.51,0.53,101448.77,53.94,36.54,
659764409,-1.93,2.32,-1.42,-765.00,-848.00,-3601.00,0.54,0.42,0.52,0.50,101453.94,53.51,36.54,
659787834,-2.11,2.35,-1.35,-646.00,-1089.00,-3229.00,0.57,0.41,0.52,0.49,101453.16,53.57,36.53,
659813099,-2.42,2.14,-1.39,-428.00,-1101.00,-2574.00,0.60,0.39,0.53,0.46,101455.14,53.41,36.53,
659838355,-2.68,1.83,-2.02,-196.00,-141.00,-1951.00,0.62,0.37,0.53,0.44,101451.56,53.71,36.60,
659863357,-3.02,1.78,-2.30,-30.00,1259.00,-1317.00,0.62,0.36,0.55,0.43,101473.88,52.32,36.57,
659888096,-3.39,1.59,-2.90,10.00,2902.00,-732.00,0.61,0.33,0.57,0.43,101463.52,52.71,36.55,
659912881,-3.70,1.59,-2.85,-34.00,4086.00,-300.00,0.58,0.31,0.61,0.45,101472.30,51.98,36.53,
659936794,-4.09,1.56,-2.47,-253.00,5313.00,321.00,0.53,0.27,0.64,0.48,101477.49,51.55,36.52,
659961271,-3.83,1.47,-2.34,-655.00,5395.00,822.00,0.50,0.25,0.67,0.50,101478.73,51.45,36.53,
659985750,-3.49,1.55,-2.66,-960.00,4844.00,1252.00,0.45,0.22,0.69,0.53,101487.89,50.69,36.52,
660010495,-3.27,1.70,-2.00,-1330.00,4416.00,1627.00,0.39,0.19,0.70,0.56,101492.70,50.29,36.52,
660036058,-2.80,1.71,-2.06,-1539.00,3589.00,1857.00,0.34,0.16,0.71,0.60,101494.69,50.13,36.68,
660060490,-2.31,1.89,-1.94,-1715.00,2917.00,2178.00,0.31,0.15,0.71,0.62,101520.16,48.01,36.53,
660085492,-2.10,2.00,-1.95,-1802.00,2553.00,2353.00,0.24,0.13,0.69,0.67,101496.27,49.99,36.63,
660110490,-1.58,1.94,-1.31,-1734.00,1806.00,2477.00,0.21,0.13,0.68,0.69,101512.18,48.91,36.60,
660135491,-0.89,1.89,-0.77,-1475.00,952.00,2406.00,0.17,0.13,0.67,0.71,101499.80,49.70,36.57,
660160800,-0.51,1.78,-0.76,-1050.00,403.00,2229.00,0.14,0.14,0.65,0.73,101492.27,50.33,36.56,
660184974,0.33,1.46,-0.09,-460.00,-292.00,1789.00,0.12,0.15,0.64,0.74,101496.23,50.00,36.53,
660209453,0.41,1.38,-0.32,-55.00,-524.00,1417.00,0.11,0.17,0.64,0.74,101485.88,50.86,36.53,
660233669,0.94,1.15,-0.38,508.00,-752.00,734.00,0.10,0.18,0.64,0.74,101485.09,50.92,36.53,
660261060,1.21,1.08,-1.22,954.00,-517.00,-34.00,0.10,0.19,0.65,0.73,101496.27,49.99,36.73,
660282945,0.46,1.26,-1.51,1227.00,-154.00,-664.00,0.10,0.18,0.66,0.72,101525.33,47.58,36.52,
660306630,0.38,1.42,-1.96,1294.00,28.00,-1137.00,0.10,0.17,0.67,0.71,101501.08,49.60,36.53,
660330281,-0.06,1.64,-2.08,1272.00,-108.00,-1352.00,0.11,0.17,0.69,0.70,101513.81,48.54,36.52,
660355286,-0.57,1.69,-2.58,1106.00,-431.00,-1525.00,0.12,0.15,0.70,0.69,101522.62,47.81,36.52,
660380283,-1.00,1.68,-2.89,677.00,-872.00,-1497.00,0.13,0.14,0.71,0.67,101528.21,47.34,36.61,
660405022,-1.47,1.75,-2.90,268.00,-1036.00,-1311.00,0.15,0.13,0.72,0.67,101545.33,45.23,36.59,
660430590,-1.59,1.76,-2.69,-60.00,-1114.00,-963.00,0.17,0.12,0.72,0.66,101558.91,44.80,36.56,
660454763,-1.86,1.77,-3.06,-276.00,-1127.00,-701.00,0.18,0.12,0.72,0.66,101556.93,44.96,36.53,
660479762,-1.97,1.76,-2.91,-628.00,-1107.00,-302.00,0.19,0.12,0.71,0.67,101566.91,44.13,36.53,
660504762,-2.28,1.88,-2.19,-795.00,-1290.00,133.00,0.19,0.12,0.70,0.67,101574.50,43.50,36.53,
660529500,-2.27,1.95,-2.21,-864.00,-1086.00,653.00,0.20,0.13,0.69,0.68,101574.50,43.50,36.53,
660554241,-2.09,1.94,-1.42,-674.00,-1395.00,1143.00,0.20,0.14,0.68,0.69,101571.71,43.73,36.52,
660579809,-1.57,1.92,-1.25,-348.00,-1828.00,1512.00,0.20,0.17,0.67,0.70,101576.52,43.57,36.68,
660604242,-1.19,1.84,-1.33,-148.00,-2128.00,1577.00,0.20,0.20,0.66,0.70,101598.42,41.52,36.65,
660629244,-0.63,1.71,-1.34,157.00,-2255.00,1435.00,0.20,0.23,0.65,0.70,101591.62,42.08,36.63,
660653984,-0.33,1.20,-1.55,480.00,-2196.00,1060.00,0.20,0.25,0.65,0.69,101608.00,40.72,36.60,
660678720,-0.15,-15.53,-1.83,-244.00,-2220.00,1055.00,0.21,0.28,0.64,0.68,115612.00,-1060.79,36.59,
660705591,-1.46,1.17,-2.15,-1529.00,-4956.00,204.00,0.26,0.30,0.62,0.68,101565.31,44.26,36.80,
660730021,-4.96,94.22,6.51,-1476.00,-5687.00,1548.00,0.31,0.34,0.59,0.67,101598.77,42.42,36.81,
660755284,7.00,33.77,-0.78,-1722.00,-5714.00,730.00,0.35,0.39,0.54,0.66,101585.57,42.58,36.79,
660784353,-1.12,2.34,-1.80,-2015.00,-5733.00,1558.00,0.39,0.44,0.49,0.64,101579.59,43.31,36.62,
660806544,-0.64,2.51,-1.49,-2293.00,-5734.00,2618.00,0.42,0.49,0.42,0.63,101555.33,45.09,36.74,
